         13296276 function calls (13061472 primitive calls) in 632.891 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       14    0.000    0.000    0.427    0.031 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\util\ssl_.py:355(ssl_wrap_socket)
       24    0.000    0.000    0.402    0.017 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:366(__init__)
       24    0.000    0.000    0.382    0.016 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:430(__init__)
       24    0.000    0.000    0.380    0.016 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:415(__init__)
       14    0.000    0.000    0.327    0.023 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\util\ssl_.py:481(_ssl_wrap_socket_impl)
       14    0.000    0.000    0.327    0.023 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ssl.py:494(wrap_socket)
       14    0.000    0.000    0.327    0.023 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ssl.py:983(_create)
        1    0.000    0.000    0.327    0.327 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:502(load)
        1    0.000    0.000    0.326    0.326 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:836(_load)
        1    0.002    0.002    0.326    0.326 {method 'load' of '_pickle.Unpickler' objects}
       14    0.000    0.000    0.326    0.023 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ssl.py:1302(do_handshake)
       14    0.326    0.023    0.326    0.023 {method 'do_handshake' of '_ssl._SSLSocket' objects}
      392    0.000    0.000    0.321    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:848(persistent_load)
      392    0.320    0.001    0.320    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:841(load_tensor)
       24    0.000    0.000    0.297    0.012 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:227(__init__)
   582822    0.216    0.000    0.229    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\tokenize.py:170(add_whitespace)
