         185984781 function calls (183093451 primitive calls) in 263.878 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       14    0.000    0.000    1.719    0.123 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ssl.py:1230(recv_into)
       14    0.000    0.000    1.719    0.123 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ssl.py:1090(read)
       14    1.719    0.123    1.719    0.123 {method 'read' of '_ssl._SSLSocket' objects}
     1156    0.007    0.000    1.599    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_channel.py:780(result)
   563667    1.333    0.000    1.591    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\abstract.py:309(__len__)
     1156    0.003    0.000    1.590    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_common.py:117(wait)
 24634946    1.528    0.000    1.586    0.000 {built-in method builtins.isinstance}
     1156    0.004    0.000    1.586    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_common.py:110(_wait_once)
        1    0.000    0.000    1.473    1.473 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:862(__init__)
      570    0.012    0.000    1.380    0.002 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\grpc_handler.py:316(has_collection)
  6853058    1.045    0.000    1.343    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:236(__eq__)
        1    0.000    0.000    1.291    1.291 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:529(__init__)
        1    0.000    0.000    1.291    1.291 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:532(<listcomp>)
       24    0.000    0.000    1.291    0.054 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:444(__init__)
      145    0.001    0.000    1.276    0.009 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\linear.py:79(__init__)
      145    0.002    0.000    1.264    0.009 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\linear.py:92(reset_parameters)
      145    0.001    0.000    1.256    0.009 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\init.py:360(kaiming_uniform_)
      290    1.254    0.004    1.254    0.004 {method 'uniform_' of 'torch._C._TensorBase' objects}
 17904383    1.206    0.000    1.206    0.000 {method 'append' of 'list' objects}
       10    0.000    0.000    1.204    0.120 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\bson\__init__.py:941(decode)
       10    1.204    0.120    1.204    0.120 {built-in method bson._cbson._bson_to_dict}
18253393/18253358    1.122    0.000    1.122    0.000 {built-in method builtins.len}
      570    0.011    0.000    1.005    0.002 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\grpc_handler.py:335(describe_collection)
  7698588    0.996    0.000    0.996    0.000 {built-in method __new__ of type object at 0x00007FFC31485C60}
   404720    0.314    0.000    0.793    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\format.py:218(read_magic)
       14    0.000    0.000    0.754    0.054 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\connectionpool.py:1034(_validate_conn)
       14    0.001    0.000    0.754    0.054 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\connection.py:356(connect)
2312/1156    0.008    0.000    0.745    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_interceptor.py:308(future)
2312/1156    0.009    0.000    0.726    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_interceptor.py:319(continuation)
  7284960    0.703    0.000    0.703    0.000 {method 'span' of 're.Match' objects}
       82    0.682    0.008    0.682    0.008 {method 'read' of '_io.BufferedReader' objects}
  2023600    0.668    0.000    0.668    0.000 {method 'read' of '_io.BytesIO' objects}
     1156    0.009    0.000    0.651    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_channel.py:1045(future)
  7284960    0.650    0.000    0.650    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\enum.py:683(value)
     1156    0.007    0.000    0.590    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_channel.py:1410(create)
   430098    0.164    0.000    0.564    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\orm\search.py:91(entity)
   853464    0.503    0.000    0.503    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\signals.py:35(__init__)
        1    0.000    0.000    0.443    0.443 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:502(load)
        1    0.000    0.000    0.442    0.442 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:836(_load)
        1    0.002    0.002    0.442    0.442 {method 'load' of '_pickle.Unpickler' objects}
       24    0.000    0.000    0.440    0.018 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:366(__init__)
      392    0.001    0.000    0.433    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:848(persistent_load)
      392    0.431    0.001    0.432    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:841(load_tensor)
       24    0.000    0.000    0.427    0.018 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:415(__init__)
     1156    0.016    0.000    0.424    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_channel.py:1387(_run_channel_spin_thread)
       24    0.001    0.000    0.423    0.018 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:430(__init__)
   404720    0.294    0.000    0.411    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\contextlib.py:470(__exit__)
   530520    0.405    0.000    0.405    0.000 {method 'keys' of 'dict' objects}
   430098    0.275    0.000    0.400    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\abstract.py:273(entity)
  4856640    0.398    0.000    0.398    0.000 {method 'isidentifier' of 'str' objects}
