         343142369 function calls (340008494 primitive calls) in 214.151 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       14    1.799    0.129    1.799    0.129 {method 'read' of '_ssl._SSLSocket' objects}
   585472    0.405    0.000    1.740    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\warnings.py:165(simplefilter)
  2882505    0.485    0.000    1.673    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\abc.py:96(__instancecheck__)
   292736    0.891    0.000    1.599    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\_methods.py:91(_clip_dep_is_scalar_nan)
 11940971    1.381    0.000    1.381    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\signals.py:134(value)
   585472    0.722    0.000    1.296    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\warnings.py:181(_add_filter)
 15953554    1.281    0.000    1.281    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    1.272    1.272 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:862(__init__)
  2882505    0.774    0.000    1.188    0.000 {built-in method _abc._abc_instancecheck}
 17899027    1.184    0.000    1.184    0.000 {method 'append' of 'list' objects}
       10    0.590    0.059    1.146    0.115 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\preprocessing\other_processing.py:39(_call)
       10    0.000    0.000    1.139    0.114 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\bson\__init__.py:941(decode)
       10    1.139    0.114    1.139    0.114 {built-in method bson._cbson._bson_to_dict}
        1    0.000    0.000    1.127    1.127 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:529(__init__)
        1    0.000    0.000    1.127    1.127 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:532(<listcomp>)
       24    0.000    0.000    1.127    0.047 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:444(__init__)
   585472    0.483    0.000    1.122    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\numerictypes.py:358(issubdtype)
      145    0.001    0.000    1.116    0.008 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\linear.py:79(__init__)
      145    0.001    0.000    1.106    0.008 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\linear.py:92(reset_parameters)
      145    0.001    0.000    1.101    0.008 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\init.py:360(kaiming_uniform_)
      290    1.100    0.004    1.100    0.004 {method 'uniform_' of 'torch._C._TensorBase' objects}
17891737/17891702    1.041    0.000    1.041    0.000 {built-in method builtins.len}
5675839/5675549    0.956    0.000    0.993    0.000 {built-in method builtins.hasattr}
  7689960    0.975    0.000    0.975    0.000 {built-in method __new__ of type object at 0x00007FFC31485C60}
       14    0.000    0.000    0.959    0.069 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\connectionpool.py:1034(_validate_conn)
       14    0.000    0.000    0.959    0.068 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\connection.py:356(connect)
